Time,Right Hand,Left Hand,Right,Left,Zero,Phase,Frequency
Seconds,V,V,,,,V,V
,,,,,,,
0,0,0,2.05,2.05,0,0,0
1,0,0,2.05,2.05,0,0.002,0.002
2,0,0,2.05,2.05,0,0.002,0.002
3,0,0,2.05,2.05,0,0.002,0.002
4,0,0,2.05,2.05,0,0.002,0.002
5,0,0,2.05,2.05,0,0.002,0.002
6,0,0,2.05,2.05,0,0.002,0.002
7,0,0,2.05,2.05,0,0.002,0.002
8,0,0,2.05,2.05,0,0.002,0.001
9,0,0,2.05,2.05,0,0.002,0.001
10,0,0,2.05,2.05,0,0.002,0.002
11,0,0,2.05,2.05,0,0.002,0.002
12,0,0,2.05,2.05,0,0.002,0.002
13,0,0,2.05,2.05,0,0.002,0.001
14,0,0,2.05,2.05,0,0.002,0.001
15,0,0,2.05,2.05,0,0.002,0.002
16,0,0,2.05,2.05,0,0.003,0.002
17,0,0,2.05,2.05,0,0.002,0.002
18,0,0,2.05,2.05,0,0.002,0.002
19,0,0,2.05,2.05,0,0.002,0.002
20,0,0,2.05,2.05,0,0.002,0.002
21,0,0,2.05,2.05,0,0.002,0.002
22,0,0,2.05,2.05,0,0.002,0.001
23,0,0,2.05,2.05,0,0.002,0.001
24,0,0,2.05,2.05,0,0.002,0.002
25,0,0,2.05,2.05,0,0.002,0.002
26,0,0,2.05,2.05,0,0.002,0.002
27,0,0,2.05,2.05,0,0.002,0.002
28,0,0,2.05,2.05,0,0.002,0.002
29,0,0,2.05,2.05,0,0.002,0.002
30,0,0,2.05,2.05,0,0.002,0.002
31,0,0,2.05,2.05,0,0.002,0.002
32,0,0,2.05,2.05,0,0.002,0.002
33,0,0,2.05,2.05,0,0.002,0.002
34,0,0,2.05,2.05,0,0.002,0.002
35,0,0,2.05,2.05,0,0.002,0.002
36,0,0,2.05,2.05,0,0.002,0.002
37,0,0,2.05,2.05,0,0.002,0.002
38,0,0,2.05,2.05,0,0.002,0.002
39,0,0,2.05,2.05,0,0.003,0.002
40,0,0,2.05,2.05,0,0.002,0.002
41,0,0,2.05,2.05,0,0.004,0.002
42,0,0,2.05,2.05,0,0.007,0.027
43,0,0,2.05,2.05,0,0.007,0.027
44,0,0,2.05,2.05,0,0.313,1.135
45,0,0,2.05,2.05,0,0.313,2.39
46,0,0,2.05,2.05,0,0.314,2.39
47,0,0,2.05,2.05,0,0.314,2.244
48,0,0,2.05,2.05,0,0.314,2.243
49,0,0,2.05,2.05,0,0.314,2.242
50,0,0,2.05,2.05,0,0.314,2.17
51,0,0,2.05,2.05,0,0.314,2.098
52,0,0,2.05,2.05,0,0.314,2.098
53,0,0,2.05,2.05,0,0.314,2.098
54,0,0,2.05,2.05,0,0.313,2.098
55,0,0,2.05,2.05,0,0.314,2.099
56,0,0,2.05,2.05,0,0.314,2.098
57,0,0,2.05,2.05,0,0.314,2.171
58,0,0,2.05,2.05,0,0.314,2.1
59,0,0,2.05,2.05,0,0.314,2.098
60,0,0,2.05,2.05,0,0.314,2.098
61,0,0,2.05,2.05,0,0.314,2.098
62,0,0,2.05,2.05,0,0.313,2.098
63,0,0,2.05,2.05,0,0.314,2.17
64,0,0,2.05,2.05,0,0.314,2.098
65,0,0,2.05,2.05,0,0.313,2.098
66,0,0,2.05,2.05,0,0.314,2.098
67,0,0,2.05,2.05,0,0.314,2.098
68,0,0,2.05,2.05,0,0.314,2.025
69,0,0,2.05,2.05,0,0.314,1.952
70,0,0,2.05,2.05,0,0.314,1.951
71,0,0,2.05,2.05,0,0.314,2.025
72,0,0,2.05,2.05,0,0.314,1.953
73,0,0,2.05,2.05,0,0.314,1.952
74,0,0,2.05,2.05,0,0.314,2.098
75,0,0,2.05,2.05,0,0.314,2.098
76,0,0,2.05,2.05,0,0.314,1.952
77,0,0,2.05,2.05,0,0.314,1.952
78,0,0,2.05,2.05,0,0.314,1.952
79,0,0,2.05,2.05,0,0.314,2.025
80,0,0,2.05,2.05,0,0.313,1.952
81,0,0,2.05,2.05,0,0.314,1.952
82,0,0,2.05,2.05,0,0.314,1.952
83,0,0,2.05,2.05,0,0.314,1.951
84,0,0,2.05,2.05,0,0.314,1.952
85,0,0,2.05,2.05,0,0.314,1.952
86,0,0,2.05,2.05,0,0.313,1.951
87,0,0,2.05,2.05,0,0.314,1.808
88,0,0,2.05,2.05,0,0.314,1.808
89,0,0,2.05,2.05,0,0.314,1.88
90,0,0,2.05,2.05,0,0.314,1.841
91,0,0,2.05,2.05,0,0.313,1.952
92,0,0,2.05,2.05,0,0.313,1.808
93,0,0,2.05,2.05,0,0.314,1.808
94,0,0,2.05,2.05,0,0.314,1.88
95,0,0,2.05,2.05,0,0.314,1.952
96,0,0,2.05,2.05,0,0.314,1.951
97,0,0,2.05,2.05,0,0.314,1.735
98,0,0,2.05,2.05,0,0.314,1.663
99,0,0,2.05,2.05,0,0.314,1.664
100,0,0,2.05,2.05,0,0.313,1.664
101,0,0,2.05,2.05,0,0.314,1.664
102,0,0,2.05,2.05,0,0.314,1.592
103,0,0,2.05,2.05,0,0.314,1.63
104,0,0,2.05,2.05,0,0.315,1.663
105,0,0,2.05,2.05,0,0.314,1.52
106,0,0,2.05,2.05,0,0.313,1.52
107,0,0,2.05,2.05,0,0.313,1.521
108,0,0,2.05,2.05,0,0.315,1.447
109,0,0,2.05,2.05,0,0.315,1.372
110,0,0,2.05,2.05,0,0.314,1.447
111,0,0,2.05,2.05,0,0.315,1.47
112,0,0,2.05,2.05,0,0.314,1.372
113,0,0,2.05,2.05,0,0.315,1.374
114,0,0,2.05,2.05,0,0.315,1.372
115,0,0,2.05,2.05,0,0.313,1.3
116,0,0,2.05,2.05,0,0.313,1.372
117,0,0,2.05,2.05,0,0.315,1.372
118,0,0,2.05,2.05,0,0.313,1.227
119,0,0,2.05,2.05,0,0.314,1.225
120,0,0,2.05,2.05,0,0.314,1.226
121,0.187,0.19,1.863,1.86,0,0.316,1.153
122,1.611,1.571,0.439,0.479,0,0.313,1.08
123,1.611,1.571,0.439,0.479,0,0.314,1.226
124,1.611,1.571,0.439,0.479,0,0.316,1.081
125,1.611,1.59,0.439,0.46,0,0.313,1.079
126,1.63,1.59,0.42,0.46,0,0.313,1.152
127,1.63,1.59,0.42,0.46,0,0.313,1.079
128,1.63,1.59,0.42,0.46,0,0.316,1.083
129,1.649,1.609,0.401,0.441,0,0.319,1.156
130,1.649,1.609,0.401,0.441,0,0.319,1.084
131,1.649,1.609,0.401,0.441,0,0.316,1.082
132,1.649,1.609,0.401,0.441,0,0.313,1.079
133,1.649,1.609,0.401,0.441,0,0.313,1.079
134,1.641,1.609,0.409,0.441,0,0.313,1.005
135,1.63,1.609,0.42,0.441,0,0.316,1.084
136,1.63,1.609,0.42,0.441,0,0.314,1.08
137,1.63,1.609,0.42,0.441,0,0.316,1.007
138,1.63,1.609,0.42,0.441,0,0.319,1.08
139,1.63,1.59,0.42,0.46,0,0.316,1.006
140,1.63,1.59,0.42,0.46,0,0.313,0.932
141,1.63,1.59,0.42,0.46,0,0.314,0.93
142,1.63,1.59,0.42,0.46,0,0.319,0.931
143,1.63,1.59,0.42,0.46,0,0.313,0.932
144,1.63,1.59,0.42,0.46,0,0.316,0.93
145,1.611,1.59,0.439,0.46,0,0.319,0.932
146,1.611,1.59,0.439,0.46,0,0.315,0.935
147,1.611,1.59,0.439,0.46,0,0.314,0.933
148,1.611,1.59,0.439,0.46,0,0.313,0.932
149,1.611,1.59,0.439,0.46,0,0.313,0.784
150,1.611,1.59,0.439,0.46,0,0.313,0.932
151,1.611,1.59,0.439,0.46,0,0.313,0.933
152,1.611,1.59,0.439,0.46,0,0.317,0.787
153,1.611,1.59,0.439,0.46,0,0.319,0.894
154,1.611,1.59,0.439,0.46,0,0.316,0.781
155,1.611,1.571,0.439,0.479,0,0.313,0.856
156,1.611,1.571,0.439,0.479,0,0.313,0.787
157,1.611,1.571,0.439,0.479,0,0.316,0.93
158,1.611,1.571,0.439,0.479,0,0.315,0.784
159,1.611,1.571,0.439,0.479,0,0.313,0.781
160,1.592,1.571,0.458,0.479,0,0.316,0.784
161,1.592,1.571,0.458,0.479,0,0.313,0.784
162,1.592,1.571,0.458,0.479,0,0.316,0.781
163,1.592,1.571,0.458,0.479,0,0.313,0.785
164,1.592,1.571,0.458,0.479,0,0.313,0.781
165,1.592,1.571,0.458,0.479,0,0.313,0.636
166,1.592,1.571,0.458,0.479,0,0.313,0.662
167,1.592,1.571,0.458,0.479,0,0.316,0.781
168,1.592,1.571,0.458,0.479,0,0.315,0.56
169,1.592,1.552,0.458,0.498,0,0.318,0.482
170,1.592,1.552,0.458,0.498,0,0.313,0.635
171,1.592,1.552,0.458,0.498,0,0.32,0.562
172,1.592,1.552,0.458,0.498,0,0.313,0.635
173,1.592,1.552,0.458,0.498,0,0.313,0.482
174,1.592,1.552,0.458,0.498,0,0.313,0.482
175,1.592,1.552,0.458,0.498,0,0.314,0.482
176,1.592,1.552,0.458,0.498,0,0.316,0.409
177,1.592,1.552,0.458,0.498,0,0.313,0.332
178,1.592,1.552,0.458,0.498,0,0.316,0.488
179,1.573,1.552,0.477,0.498,0,0.316,0.333
180,1.592,1.552,0.458,0.498,0,0.32,0.335
181,1.573,1.552,0.477,0.498,0,0.315,0.18
182,1.592,1.552,0.458,0.498,0,0.316,0.186
183,1.592,1.552,0.458,0.498,0,0.313,0.027
184,1.592,1.552,0.458,0.498,0,0.32,0.105
185,1.611,1.552,0.439,0.498,0,0.313,0.03
186,1.611,1.552,0.439,0.498,0,0.314,0.18
187,1.592,1.552,0.458,0.498,0,0.32,0.029
188,1.592,1.552,0.458,0.498,0,0.313,0.184
189,1.592,1.552,0.458,0.498,0,0.314,0.104
190,1.611,1.552,0.439,0.498,0,0.317,0.185
191,1.611,1.552,0.439,0.498,0,0.313,0.027
192,1.592,1.552,0.458,0.498,0,0.32,0.161
193,1.592,1.552,0.458,0.498,0,0.314,0.033
194,1.592,1.552,0.458,0.498,0,0.313,0.103
195,1.592,1.552,0.458,0.498,0,2.093,0.027
196,1.592,1.552,0.458,0.498,0,2.093,0.027
197,1.592,1.552,0.458,0.498,0,2.093,0.027
198,1.592,1.552,0.458,0.498,0,2.093,0.027
199,1.592,1.552,0.458,0.498,0,2.093,0.027
200,1.592,1.552,0.458,0.498,0,2.093,0.027
201,1.592,1.552,0.458,0.498,0,2.093,0.027
202,1.592,1.552,0.458,0.498,0,2.093,0.027
203,1.592,1.552,0.458,0.498,0,2.093,0.027
204,1.592,1.533,0.458,0.517,0,2.093,0.027
205,1.592,1.533,0.458,0.517,0,2.093,0.027
206,1.573,1.533,0.477,0.517,0,2.093,0.027
207,1.573,1.533,0.477,0.517,0,2.093,0.027
208,1.592,1.533,0.458,0.517,0,2.093,0.027
209,1.592,1.533,0.458,0.517,0,2.093,0.027
210,1.592,1.533,0.458,0.517,0,2.093,0.027
211,1.592,1.533,0.458,0.517,0,2.093,0.027
212,1.592,1.533,0.458,0.517,0,2.093,0.027
213,1.592,1.533,0.458,0.517,0,2.093,0.027
214,1.592,1.533,0.458,0.517,0,2.093,0.027
215,1.592,1.533,0.458,0.517,0,2.093,0.027
216,1.573,1.533,0.477,0.517,0,2.093,0.027
217,1.573,1.533,0.477,0.517,0,2.093,0.027
218,1.573,1.533,0.477,0.517,0,2.093,0.027
219,1.573,1.533,0.477,0.517,0,2.093,0.027
220,1.573,1.533,0.477,0.517,0,2.093,0.027
221,1.573,1.533,0.477,0.517,0,1.215,0.03
222,1.573,1.533,0.477,0.517,0,1.211,0.332
223,1.573,1.533,0.477,0.517,0,1.212,0.353
224,1.573,1.533,0.477,0.517,0,1.211,0.408
225,1.573,1.533,0.477,0.517,0,1.212,0.332
226,1.573,1.533,0.477,0.517,0,1.212,0.333
227,1.573,1.533,0.477,0.517,0,1.214,0.487
228,1.573,1.533,0.477,0.517,0,1.212,0.333
229,1.573,1.533,0.477,0.517,0,1.215,0.409
230,1.573,1.533,0.477,0.517,0,1.211,0.334
231,1.573,1.514,0.477,0.536,0,1.212,0.407
232,1.573,1.514,0.477,0.536,0,1.212,0.332
233,1.554,1.514,0.496,0.536,0,1.213,0.332
234,1.554,1.514,0.496,0.536,0,1.214,0.407
235,1.554,1.514,0.496,0.536,0,1.213,0.482
236,1.554,1.514,0.496,0.536,0,1.212,0.482
237,1.554,1.514,0.496,0.536,0,1.211,0.484
238,1.554,1.514,0.496,0.536,0,1.214,0.636
239,1.554,1.514,0.496,0.536,0,1.212,0.56
240,1.554,1.514,0.496,0.536,0,1.214,0.484
241,1.554,1.514,0.496,0.536,0,1.212,0.635
242,1.554,1.514,0.496,0.536,0,1.211,0.561
243,1.554,1.514,0.496,0.536,0,1.213,0.635
244,1.554,1.514,0.496,0.536,0,1.213,0.635
245,1.554,1.514,0.496,0.536,0,1.211,0.637
246,1.554,1.514,0.496,0.536,0,1.211,0.638
247,1.554,1.514,0.496,0.536,0,1.211,0.71
248,1.554,1.514,0.496,0.536,0,1.213,0.635
249,1.554,1.495,0.496,0.555,0,1.212,0.635
250,1.554,1.495,0.496,0.555,0,1.213,0.71
251,1.554,1.495,0.496,0.555,0,1.211,0.787
252,1.554,1.495,0.496,0.555,0,1.214,0.781
253,1.554,1.495,0.496,0.555,0,1.212,0.858
254,1.554,1.495,0.496,0.555,0,1.214,0.781
255,1.554,1.495,0.496,0.555,0,1.211,0.782
256,1.554,1.495,0.496,0.555,0,1.212,0.933
257,1.554,1.495,0.496,0.555,0,1.213,0.787
258,1.554,1.495,0.496,0.555,0,1.213,0.782
259,1.554,1.495,0.496,0.555,0,1.212,0.781
260,1.554,1.495,0.496,0.555,0,1.211,0.783
261,1.554,1.495,0.496,0.555,0,1.211,0.857
262,1.535,1.495,0.515,0.555,0,1.212,0.93
263,1.554,1.495,0.496,0.555,0,1.212,0.93
264,1.535,1.495,0.515,0.555,0,1.212,0.781
265,1.554,1.495,0.496,0.555,0,1.212,0.828
266,1.554,1.495,0.496,0.555,0,1.214,0.932
267,1.535,1.495,0.515,0.555,0,1.211,0.932
268,1.535,1.495,0.515,0.555,0,1.212,0.93
269,1.554,1.495,0.496,0.555,0,1.212,0.932
270,1.554,1.495,0.496,0.555,0,1.211,0.931
271,1.554,1.495,0.496,0.555,0,1.212,0.931
272,1.554,1.514,0.496,0.536,0,1.214,1.084
273,1.554,1.514,0.496,0.536,0,1.212,1.041
274,1.554,1.514,0.496,0.536,0,1.214,1.008
275,1.573,1.514,0.477,0.536,0,1.213,1.079
276,1.554,1.514,0.496,0.536,0,1.212,1.078
277,1.554,1.514,0.496,0.536,0,1.213,1.008
278,1.554,1.514,0.496,0.536,0,1.214,1.084
279,1.554,1.514,0.496,0.536,0,1.213,1.082
280,1.554,1.514,0.496,0.536,0,1.212,1.078
281,1.573,1.514,0.477,0.536,0,1.211,1.079
282,1.554,1.514,0.496,0.536,0,1.213,1.081
283,1.554,1.514,0.496,0.536,0,1.213,1.083
284,1.554,1.514,0.496,0.536,0,1.213,1.081
285,1.573,1.514,0.477,0.536,0,1.212,1.227
286,1.592,1.552,0.458,0.498,0,1.212,1.115
287,1.611,1.552,0.439,0.498,0,1.211,1.153
288,1.611,1.571,0.439,0.479,0,1.212,1.081
289,1.611,1.571,0.439,0.479,0,1.212,1.08
290,1.611,1.571,0.439,0.479,0,1.213,1.153
291,1.611,1.571,0.439,0.479,0,1.212,1.228
292,1.611,1.571,0.439,0.479,0,1.212,1.226
293,1.611,1.571,0.439,0.479,0,1.213,1.228
294,1.611,1.571,0.439,0.479,0,1.212,1.228
295,1.611,1.571,0.439,0.479,0,1.211,1.226
296,1.611,1.571,0.439,0.479,0,1.213,1.375
297,1.611,1.571,0.439,0.479,0,1.212,1.372
298,1.611,1.571,0.439,0.479,0,1.213,1.374
299,1.611,1.571,0.439,0.479,0,1.213,1.373
300,1.611,1.571,0.439,0.479,0,1.212,1.374
301,1.611,1.571,0.439,0.479,0,1.213,1.52
302,1.611,1.571,0.439,0.479,0,1.212,1.521
303,1.611,1.571,0.439,0.479,0,1.212,1.373
304,1.611,1.571,0.439,0.479,0,1.213,1.52
305,1.611,1.571,0.439,0.479,0,1.213,1.52
306,1.611,1.571,0.439,0.479,0,1.211,1.521
307,1.611,1.571,0.439,0.479,0,1.212,1.52
308,1.611,1.571,0.439,0.479,0,1.211,1.591
309,1.611,1.571,0.439,0.479,0,1.212,1.52
310,1.611,1.571,0.439,0.479,0,1.212,1.521
311,1.611,1.571,0.439,0.479,0,1.212,1.663
312,1.611,1.571,0.439,0.479,0,1.212,1.664
313,1.611,1.571,0.439,0.479,0,1.212,1.664
314,1.611,1.571,0.439,0.479,0,1.212,1.664
315,1.611,1.571,0.439,0.479,0,1.212,1.663
316,1.611,1.571,0.439,0.479,0,1.211,1.807
317,1.611,1.571,0.439,0.479,0,1.212,1.807
318,1.611,1.571,0.439,0.479,0,1.212,1.808
319,1.63,1.571,0.42,0.479,0,1.212,2.025
320,1.63,1.571,0.42,0.479,0,1.212,2.048
321,1.63,1.571,0.42,0.479,0,1.212,2.026
322,1.63,1.571,0.42,0.479,0,1.212,2.098
323,1.63,1.571,0.42,0.479,0,1.212,2.098
324,1.63,1.571,0.42,0.479,0,1.212,2.17
325,1.611,1.571,0.439,0.479,0,1.212,2.242
326,1.63,1.571,0.42,0.479,0,1.212,2.315
327,1.63,1.571,0.42,0.479,0,1.212,2.242
328,1.63,1.571,0.42,0.479,0,1.212,2.242
329,1.63,1.571,0.42,0.479,0,1.212,2.316
330,1.63,1.571,0.42,0.479,0,1.212,2.242
331,1.63,1.571,0.42,0.479,0,1.212,2.243
332,1.611,1.571,0.439,0.479,0,1.212,2.243
333,1.611,1.571,0.439,0.479,0,1.212,2.326
334,1.63,1.571,0.42,0.479,0,1.212,2.316
335,1.63,1.571,0.42,0.479,0,1.212,2.389
336,1.63,1.571,0.42,0.479,0,1.212,2.388
337,1.63,1.571,0.42,0.479,0,1.212,2.242
338,1.63,1.571,0.42,0.479,0,1.212,2.389
339,1.63,1.571,0.42,0.479,0,1.212,2.389
340,1.63,1.571,0.42,0.479,0,1.212,2.316
341,1.63,1.571,0.42,0.479,0,1.212,2.389
342,1.63,1.571,0.42,0.479,0,1.212,2.243
343,1.63,1.571,0.42,0.479,0,1.212,2.243
344,1.63,1.571,0.42,0.479,0,1.212,2.243
345,1.63,1.571,0.42,0.479,0,1.212,2.316
346,1.611,1.571,0.439,0.479,0,1.212,2.242
347,1.611,1.552,0.439,0.498,0,1.212,2.244
348,1.611,1.552,0.439,0.498,0,1.212,2.316
349,1.611,1.552,0.439,0.498,0,1.212,2.242
350,1.611,1.552,0.439,0.498,0,1.212,2.316
351,1.611,1.552,0.439,0.498,0,1.212,2.242
352,1.611,1.552,0.439,0.498,0,1.212,2.243
353,1.63,1.552,0.42,0.498,0,1.212,2.316
354,1.63,1.552,0.42,0.498,0,1.212,2.243
355,1.63,1.552,0.42,0.498,0,1.212,2.243
356,1.63,1.552,0.42,0.498,0,1.212,2.243
357,1.63,1.552,0.42,0.498,0,1.212,2.243
358,1.63,1.552,0.42,0.498,0,1.212,2.316
359,1.63,1.552,0.42,0.498,0,1.212,2.389
360,1.63,1.552,0.42,0.498,0,1.212,2.389
361,1.63,1.552,0.42,0.498,0,1.212,2.243
362,1.63,1.552,0.42,0.498,0,1.212,2.242
363,1.63,1.552,0.42,0.498,0,1.212,2.316
364,1.611,1.552,0.439,0.498,0,1.212,2.389
365,1.611,1.552,0.439,0.498,0,1.212,2.389
